window,ticker,timestamp,reason
O2,PYPL,2025-03-17 15:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-17 15:55:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-03-17 16:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,LRCX,2025-03-17 16:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-03-17 17:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-03-17 17:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,SBUX,2025-03-17 17:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GILD,2025-03-17 17:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-17 17:35:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,ADI,2025-03-17 17:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-17 17:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,KLAC,2025-03-17 17:45:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-03-17 18:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-03-17 18:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CSCO,2025-03-17 18:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-03-17 18:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AAPL,2025-03-17 19:39:00+00:00,ENTRY_BLACKOUT
O2,INTC,2025-03-18 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MDLZ,2025-03-18 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-18 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-03-18 16:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-03-18 16:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-18 17:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-18 17:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMZN,2025-03-18 17:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-03-18 17:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-19 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GOOGL,2025-03-19 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-03-19 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-03-19 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-19 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-03-19 14:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,KLAC,2025-03-19 14:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,AMAT,2025-03-19 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-19 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,SBUX,2025-03-19 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-03-19 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-03-19 15:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-19 15:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-03-19 15:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CSCO,2025-03-19 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-19 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-19 18:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-03-19 18:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-19 19:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,VRTX,2025-03-19 19:10:00+00:00,PARTICIPATION_INSUFFICIENT
O2,REGN,2025-03-19 19:34:00+00:00,ENTRY_BLACKOUT
O2,AAPL,2025-03-20 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-20 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-20 14:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,REGN,2025-03-20 14:05:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-03-20 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-03-20 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-03-20 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,SBUX,2025-03-20 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-20 15:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-03-21 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-03-21 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GOOGL,2025-03-21 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-21 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-03-21 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-03-21 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-21 14:25:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-03-21 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-03-21 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AAPL,2025-03-21 14:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PYPL,2025-03-21 14:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-21 16:11:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-03-21 16:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-21 16:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,KLAC,2025-03-21 16:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-21 16:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-21 16:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,STX,2025-03-21 16:25:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-21 16:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-21 16:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GILD,2025-03-21 19:59:00+00:00,ENTRY_BLACKOUT
O2,ADBE,2025-03-24 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-24 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,VRTX,2025-03-24 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,LRCX,2025-03-24 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-03-24 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-24 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GILD,2025-03-24 14:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-03-24 15:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-24 15:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-24 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-24 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-24 15:55:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-24 16:25:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PEP,2025-03-24 19:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMZN,2025-03-24 19:49:00+00:00,ENTRY_BLACKOUT
O2,GILD,2025-03-25 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AAPL,2025-03-25 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-25 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-03-25 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-25 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-03-25 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NFLX,2025-03-25 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GOOGL,2025-03-25 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-03-25 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-25 14:40:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,AMZN,2025-03-25 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-03-25 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-25 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-03-25 14:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PYPL,2025-03-25 14:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,LRCX,2025-03-25 14:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-25 15:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-25 16:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CSCO,2025-03-25 16:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-25 16:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-25 19:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-03-25 19:59:00+00:00,ENTRY_BLACKOUT
O2,SBUX,2025-03-26 14:10:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,PEP,2025-03-26 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-26 15:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-26 15:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MDLZ,2025-03-26 17:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,CSCO,2025-03-26 19:59:00+00:00,ENTRY_BLACKOUT
O2,SBUX,2025-03-27 14:05:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,ISRG,2025-03-27 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,STX,2025-03-27 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-27 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-03-27 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-27 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-27 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-03-27 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-27 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AAPL,2025-03-27 14:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTC,2025-03-27 17:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MDLZ,2025-03-27 19:34:00+00:00,ENTRY_BLACKOUT
O2,AMD,2025-03-31 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-03-31 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TSLA,2025-03-31 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AAPL,2025-03-31 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-03-31 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTC,2025-03-31 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,TXN,2025-03-31 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,SBUX,2025-03-31 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CSCO,2025-03-31 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-03-31 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,HON,2025-03-31 14:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-03-31 15:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-03-31 15:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-03-31 15:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMZN,2025-03-31 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-03-31 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NFLX,2025-03-31 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-03-31 16:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PYPL,2025-03-31 16:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-03-31 17:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-03-31 17:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,LRCX,2025-03-31 18:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-03-31 18:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-03-31 18:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,KLAC,2025-03-31 18:35:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-03-31 18:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,STX,2025-03-31 19:10:00+00:00,ESTIMATED_COST_OR_GEOMETRY_INFEASIBLE
O2,MSFT,2025-03-31 19:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-04-01 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,REGN,2025-04-01 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,HON,2025-04-01 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-04-01 14:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CSCO,2025-04-01 14:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-04-01 14:54:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMZN,2025-04-01 14:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PYPL,2025-04-01 14:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,KLAC,2025-04-01 15:10:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-04-01 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,INTU,2025-04-01 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-04-01 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-04-01 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-04-01 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-04-01 15:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-04-01 15:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-04-01 15:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-04-01 19:54:00+00:00,ENTRY_BLACKOUT
O2,CSCO,2025-04-02 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NFLX,2025-04-02 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-04-02 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AVGO,2025-04-02 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-04-02 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,PANW,2025-04-02 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,QCOM,2025-04-02 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MU,2025-04-02 15:19:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NVDA,2025-04-02 15:24:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADBE,2025-04-02 15:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMAT,2025-04-02 15:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMD,2025-04-02 15:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ADI,2025-04-02 15:39:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-04-02 16:29:00+00:00,PARTICIPATION_INSUFFICIENT
O2,STX,2025-04-02 16:34:00+00:00,PARTICIPATION_INSUFFICIENT
O2,CMCSA,2025-04-02 16:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-04-02 16:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GILD,2025-04-02 19:59:00+00:00,ENTRY_BLACKOUT
O2,PEP,2025-04-03 14:49:00+00:00,PARTICIPATION_INSUFFICIENT
O2,ISRG,2025-04-03 15:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,META,2025-04-03 15:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,NFLX,2025-04-03 15:59:00+00:00,PARTICIPATION_INSUFFICIENT
O2,COST,2025-04-03 16:09:00+00:00,PARTICIPATION_INSUFFICIENT
O2,MSFT,2025-04-03 16:14:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-04-03 16:44:00+00:00,PARTICIPATION_INSUFFICIENT
O2,AMZN,2025-04-04 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O2,BKNG,2025-04-04 15:05:00+00:00,PARTICIPATION_INSUFFICIENT
O2,GILD,2025-04-04 15:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,BKNG,2025-04-07 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PYPL,2025-04-07 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AAPL,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMAT,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMZN,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AVGO,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,KLAC,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,LRCX,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,META,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MU,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,QCOM,2025-04-07 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,VRTX,2025-04-07 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O3,COST,2025-04-07 14:15:00+00:00,CAPACITY
O3,CMCSA,2025-04-07 14:15:00+00:00,CAPACITY
O3,CSCO,2025-04-07 14:15:00+00:00,CAPACITY
O3,ADBE,2025-04-07 14:15:00+00:00,CAPACITY
O3,HON,2025-04-07 14:15:00+00:00,CAPACITY
O3,REGN,2025-04-07 14:15:00+00:00,CAPACITY
O3,GILD,2025-04-07 14:15:00+00:00,CAPACITY
O3,MDLZ,2025-04-07 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AAPL,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMAT,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,CSCO,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTC,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTU,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,LRCX,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NVDA,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,QCOM,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,STX,2025-04-08 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,COST,2025-04-08 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GOOGL,2025-04-08 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,HON,2025-04-08 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MSFT,2025-04-08 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,BKNG,2025-04-08 14:10:00+00:00,PARTICIPATION_INSUFFICIENT
O3,CMCSA,2025-04-08 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PYPL,2025-04-08 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GILD,2025-04-08 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TSLA,2025-04-08 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMD,2025-04-09 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMZN,2025-04-09 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GILD,2025-04-09 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NVDA,2025-04-09 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,HON,2025-04-09 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTC,2025-04-09 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AAPL,2025-04-09 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MSFT,2025-04-09 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NFLX,2025-04-09 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TSLA,2025-04-09 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,BKNG,2025-04-09 14:37:00+00:00,PARTICIPATION_INSUFFICIENT
O3,CMCSA,2025-04-09 15:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GOOGL,2025-04-09 16:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AVGO,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,ISRG,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,KLAC,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MDLZ,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PEP,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,QCOM,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,REGN,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TXN,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,VRTX,2025-04-09 17:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,COST,2025-04-09 17:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,META,2025-04-09 17:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,ADBE,2025-04-09 17:20:00+00:00,CAPACITY
O3,STX,2025-04-09 17:25:00+00:00,CAPACITY
O3,COST,2025-04-10 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NVDA,2025-04-10 14:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,BKNG,2025-04-10 14:46:00+00:00,PARTICIPATION_INSUFFICIENT
O3,CSCO,2025-04-11 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GILD,2025-04-11 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,QCOM,2025-04-11 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AAPL,2025-04-11 14:49:00+00:00,PARTICIPATION_INSUFFICIENT
O3,ADI,2025-04-11 15:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMAT,2025-04-11 15:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PANW,2025-04-11 15:49:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MDLZ,2025-04-11 15:59:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MSFT,2025-04-11 15:59:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TXN,2025-04-11 16:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GOOGL,2025-04-11 16:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PYPL,2025-04-11 16:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMZN,2025-04-11 16:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTU,2025-04-11 16:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,LRCX,2025-04-11 16:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NVDA,2025-04-11 16:44:00+00:00,PARTICIPATION_INSUFFICIENT
O3,STX,2025-04-11 16:44:00+00:00,PARTICIPATION_INSUFFICIENT
O3,COST,2025-04-11 16:49:00+00:00,PARTICIPATION_INSUFFICIENT
O3,REGN,2025-04-11 17:44:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AVGO,2025-04-11 17:54:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTC,2025-04-11 18:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,SBUX,2025-04-11 18:49:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MU,2025-04-11 19:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,ADBE,2025-04-11 19:54:00+00:00,ENTRY_BLACKOUT
O3,GOOGL,2025-04-14 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MDLZ,2025-04-14 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTC,2025-04-14 14:14:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NFLX,2025-04-14 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TXN,2025-04-14 14:29:00+00:00,PARTICIPATION_INSUFFICIENT
O3,LRCX,2025-04-14 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,MSFT,2025-04-14 14:39:00+00:00,PARTICIPATION_INSUFFICIENT
O3,PEP,2025-04-14 17:59:00+00:00,PARTICIPATION_INSUFFICIENT
O3,REGN,2025-04-14 18:34:00+00:00,PARTICIPATION_INSUFFICIENT
O3,INTU,2025-04-15 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NFLX,2025-04-15 14:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,AMD,2025-04-15 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,STX,2025-04-15 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,TSLA,2025-04-15 14:09:00+00:00,PARTICIPATION_INSUFFICIENT
O3,CMCSA,2025-04-15 15:54:00+00:00,PARTICIPATION_INSUFFICIENT
O3,NVDA,2025-04-15 16:04:00+00:00,PARTICIPATION_INSUFFICIENT
O3,VRTX,2025-04-15 19:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,BKNG,2025-04-15 19:54:00+00:00,ENTRY_BLACKOUT
O3,AVGO,2025-04-16 14:19:00+00:00,PARTICIPATION_INSUFFICIENT
O3,GOOGL,2025-04-16 14:24:00+00:00,PARTICIPATION_INSUFFICIENT
